[2016/2/2 - 14:22:17] * Ong Gia da nhan duoc 20 Paintball Token(s), chuc vui ve!
[2016/2/4 - 16:58:52] * SG Hades da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 16:58:53] * No Body da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 16:58:55] * SG Hades da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 16:58:55] * No Body da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 16:58:57] * No Body da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 16:58:58] * SG Hades da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 16:58:59] * No Body da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 16:59:02] * SG Hades da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 16:59:31] * Ship Hongsssu da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 16:59:32] * Jon Trans da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 16:59:33] * SG Hades da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 16:59:33] * Jon Trans da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 16:59:35] * Jon Trans da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 16:59:36] * Jon Trans da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 16:59:36] * SG Hades da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 16:59:39] * SG Hades da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 16:59:40] * Exciter Em da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 16:59:42] * SG Hades da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 16:59:42] * Exciter Em da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 16:59:44] * SG Hades da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 16:59:44] * Exciter Em da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 16:59:47] * Exciter Em da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 16:59:47] * SG Hades da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 16:59:47] * Jon Trans da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 16:59:49] * Exciter Em da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 16:59:50] * Jon Trans da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 16:59:51] * Exciter Em da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 16:59:51] * SG Hades da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 16:59:52] * Jon Trans da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 16:59:52] * Exciter Em da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 16:59:54] * Jon Trans da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 16:59:54] * SG Hades da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 16:59:55] * Jon Trans da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 16:59:56] * SG Hades da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 16:59:57] * Jon Trans da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 16:59:58] * SG Hades da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 16:59:59] * Jon Trans da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 17:00:00] * SG Hades da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 17:00:02] * Jon Trans da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 17:00:02] * Exciter Em da nhan duoc $100,000, chuc vui ve!
[2016/2/4 - 17:00:03] * SG Hades da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 17:00:04] * Jon Trans da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 17:00:07] * SG Hades da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 17:00:11] * Jon Trans da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 17:00:19] * Em NhanQua da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 17:00:22] * Exciter Em da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:39:41] * Micheal Sang da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:39:42] * Micheal Sang da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:39:43] * Micheal Sang da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 18:39:43] * MaJor Ghost da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:39:45] * MaJor Ghost da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:39:46] * MaJor Ghost da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:39:47] * MaJor Ghost da nhan duoc 10000 Material, chuc vui ve!
[2016/2/4 - 18:39:48] * MaJor Ghost da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:39:51] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:39:51] * MaJor Ghost da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:39:55] * Micheal Sang da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:39:58] * Micheal Sang da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:39:59] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:01] * Micheal Sang da nhan duoc $100,000, chuc vui ve!
[2016/2/4 - 18:40:03] * Micheal Sang da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 18:40:04] * MaJor Ghost da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 18:40:04] * Micheal Sang da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 18:40:07] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:40:08] * MaJor Ghost da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:08] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:40:11] * MaJor Ghost da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:12] * Micheal Sang da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:14] * MaJor Ghost da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:14] * Micheal Sang da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:40:15] * Micheal Bradley da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:40:17] * Micheal Sang da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:18] * MaJor Ghost da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:40:18] * Micheal Sang da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 18:40:19] * Micheal Bradley da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:40:20] * MaJor Ghost da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:40:20] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:21] * Micheal Bradley da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:40:22] * MaJor Ghost da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:40:24] * MaJor Ghost da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:24] * Micheal Bradley da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 18:40:25] * MaJor Ghost da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:40:27] * MaJor Ghost da nhan duoc 10000 Material, chuc vui ve!
[2016/2/4 - 18:40:27] * Micheal Bradley da nhan duoc 10000 Material, chuc vui ve!
[2016/2/4 - 18:40:29] * MaJor Ghost da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:40:30] * Micheal Bradley da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:32] * MaJor Ghost da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:33] * Micheal Sang da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 18:40:33] * MaJor Ghost da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 18:40:34] * Micheal Bradley da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:40:35] * MaJor Ghost da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:40:35] * Micheal Sang da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:37] * Tram ZoTinh da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:37] * Micheal Bradley da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:40:38] * MaJor Ghost da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/4 - 18:40:38] * Micheal Sang da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:39] * MaJor Ghost da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 18:40:40] * Micheal Sang da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 18:40:41] * MaJor Ghost da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 18:40:43] * Micheal Sang da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 18:40:44] * Micheal Sang da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:40:45] * Micheal Sang da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:47] * Tram ZoTinh da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 18:40:49] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:40:51] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:40:52] * Micheal Sang da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:40:56] * Tram ZoTinh da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:40:57] * MaJor Ghost da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 18:40:59] * MaJor Ghost da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:41:01] * MaJor Ghost da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:04] * Tram ZoTinh da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 18:41:04] * Micheal Sang da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:41:05] * Micheal Sang da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:41:07] * Micheal Sang da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 18:41:09] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:41:10] * Micheal Sang da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:11] * Micheal Sang da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/4 - 18:41:24] * Micheal Sang da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:41:26] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:41:29] * Micheal Sang da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:41:31] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:41:32] * Micheal Sang da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:33] * Anh ZoTinh da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:41:33] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:41:35] * Micheal Sang da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 18:41:37] * Micheal Sang da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:39] * Micheal Sang da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:41:41] * Micheal Sang da nhan duoc 1 Seven day Silver VIP, chuc vui ve!
[2016/2/4 - 18:41:44] * Micheal Sang da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:41:47] * Micheal Sang da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:41:47] * MaJor Ghost da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:41:48] * Anh ZoTinh da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:49] * Micheal Sang da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:41:51] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:41:57] * MaJor Ghost da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/4 - 18:41:59] * Monster Player da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:00] * MaJor Ghost da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:42:02] * MaJor Ghost da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:42:02] * xBoss Toganx da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:03] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:42:03] * MaJor Ghost da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:42:04] * Monster Player da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:42:05] * MaJor Ghost da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 18:42:06] * Micheal Sang da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 18:42:06] * Monster Player da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 18:42:07] * MaJor Ghost da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 18:42:08] * Micheal Sang da nhan duoc $100,000, chuc vui ve!
[2016/2/4 - 18:42:09] * MaJor Ghost da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:09] * Micheal Sang da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 18:42:10] * Monster Player da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 18:42:11] * xBoss Toganx da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:42:12] * MaJor Ghost da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:42:12] * Monster Player da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:42:12] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:42:15] * MaJor Ghost da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 18:42:15] * Monster Player da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:42:16] * xBoss Toganx da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:42:16] * Micheal Sang da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 18:42:18] * Micheal Sang da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 18:42:20] * Micheal Sang da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:42:20] * MaJor Ghost da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:42:21] * Monster Player da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 18:42:22] * Micheal Sang da nhan duoc 10000 Material, chuc vui ve!
[2016/2/4 - 18:42:23] * xBoss Toganx da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:42:24] * Monster Player da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:42:25] * Micheal Sang da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:26] * xBoss Toganx da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:42:28] * Monster Player da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 18:42:29] * xBoss Toganx da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:42:31] * xBoss Toganx da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 18:42:37] * MaJor Ghost da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:39] * Micheal Sang da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:42:43] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:42:45] * Micheal Sang da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:46] * John Brotherton da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:42:46] * Micheal Sang da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:42:49] * John Brotherton da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:42:51] * John Brotherton da nhan duoc 1 Armour, chuc vui ve!
[2016/2/4 - 18:42:55] * Micheal Sang da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:42:56] * Micheal Sang da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:42:57] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:42:59] * xBoss Toganx da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 18:43:01] * Micheal Sang da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:43:01] * xBoss Toganx da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 18:43:03] * Micheal Sang da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:43:04] * Micheal Sang da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 18:43:09] * Micheal Sang da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 18:43:11] * xBoss Toganx da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 18:43:14] * Micheal Sang da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 18:43:16] * Micheal Sang da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 18:43:18] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:43:24] * Micheal Sang da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 18:43:27] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 18:43:27] * Tram ZoTinh da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 18:43:29] * Micheal Sang da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 18:43:30] * Micheal Sang da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:43:31] * Micheal Sang da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 18:43:33] * Tram ZoTinh da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 19:00:00] * Micheal Sang da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 19:00:02] * Micheal Sang da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:02] * Micheal Bradley da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 19:00:03] * Micheal Sang da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:00:05] * Micheal Sang da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 19:00:05] * Micheal Bradley da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:07] * Micheal Bradley da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 19:00:07] * Micheal Sang da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 19:00:10] * Micheal Bradley da nhan duoc $100,000, chuc vui ve!
[2016/2/4 - 19:00:10] * Legend Mario da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 19:00:12] * Legend Mario da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:00:14] * Micheal Bradley da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:14] * Legend Mario da nhan duoc 1 Seven day Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:16] * Legend Mario da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:00:17] * Micheal Bradley da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:00:18] * Legend Mario da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:20] * Micheal Bradley da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 19:00:23] * Micheal Bradley da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 19:00:32] * Micheal Bradley da nhan duoc 100 Pot, chuc vui ve!
[2016/2/4 - 19:00:46] * Micheal Bradley da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:48] * Micheal Bradley da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 19:00:49] * Micheal Bradley da nhan duoc 1 Mot thang dung Gold VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:51] * Micheal Bradley da nhan duoc 1 quang cao uu tien, chuc vui ve!
[2016/2/4 - 19:00:53] * Micheal Bradley da nhan duoc 1 Seven day Silver VIP, chuc vui ve!
[2016/2/4 - 19:00:55] * Micheal Bradley da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 19:00:57] * Micheal Bradley da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 19:00:59] * Micheal Bradley da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 19:01:01] * Micheal Bradley da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:01:07] * Micheal Bradley da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 19:01:10] * Micheal Bradley da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/4 - 19:01:10] * Legend Mario da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 19:01:12] * Legend Mario da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 19:01:12] * Micheal Bradley da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 19:01:14] * Legend Mario da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:01:16] * Micheal Bradley da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:01:24] * Legend Mario da nhan duoc 1 Gift Reset Voucher, chuc vui ve!
[2016/2/4 - 19:01:27] * Micheal Bradley da nhan duoc 10000 Material, chuc vui ve!
[2016/2/4 - 19:01:31] * Legend Mario da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 19:01:39] * Micheal Bradley da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 19:01:41] * Micheal Bradley da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 19:01:42] * Thanh aes da nhan duoc 1 Platinum VIP Voucher, chuc vui ve!
[2016/2/4 - 19:01:43] * Micheal Bradley da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 19:01:43] * Thanh aes da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 19:01:45] * Thanh aes da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:01:46] * Micheal Bradley da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 19:01:47] * Thanh aes da nhan duoc 1 rimkit, chuc vui ve!
[2016/2/4 - 19:01:48] * Micheal Bradley da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 19:01:50] * Micheal Bradley da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:01:52] * Micheal Bradley da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 19:01:54] * Micheal Bradley da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 19:01:56] * Micheal Bradley da nhan duoc 5 Respect Point, chuc vui ve!
[2016/2/4 - 19:01:58] * Micheal Bradley da nhan duoc  Full Health & Armor, chuc vui ve!
[2016/2/4 - 19:01:59] * Micheal Bradley da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:02:00] * Thanh aes da nhan duoc 1 Seven day Gold VIP, chuc vui ve!
[2016/2/4 - 19:02:02] * Micheal Bradley da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 19:02:02] * Thanh aes da nhan duoc 1 Seven day Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 19:02:04] * Thanh aes da nhan duoc 1 7 ngay dung Silver VIP, chuc vui ve!
[2016/2/4 - 19:02:05] * Micheal Bradley da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 19:02:07] * Thanh aes da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 19:02:07] * Micheal Bradley da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 19:02:08] * Thanh aes da nhan duoc 1 Firstaid, chuc vui ve!
[2016/2/4 - 19:02:09] * Micheal Bradley da nhan duoc 1 Quang cao uu tien Voucher, chuc vui ve!
[2016/2/4 - 19:02:10] * Thanh aes da nhan duoc mot Custom Toy, chuc vui ve!
[2016/2/4 - 19:02:11] * Micheal Bradley da nhan duoc 1 Car Slot, chuc vui ve!
[2016/2/4 - 19:02:13] * Micheal Bradley da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 19:02:15] * Micheal Bradley da nhan duoc 1 Toy Slot, chuc vui ve!
[2016/2/4 - 19:02:20] * MaJor Ghost da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 19:02:22] * MaJor Ghost da nhan duoc mot Laser, chuc vui ve!
[2016/2/4 - 19:02:23] * Thanh aes da nhan duoc 20 Paintball Token, chuc vui ve!
[2016/2/4 - 19:02:23] * MaJor Ghost da nhan duoc 1 Mot thang dung Silver VIP Voucher, chuc vui ve!
[2016/2/4 - 19:02:24] * MaJor Ghost da nhan duoc 1 Car Voucher, chuc vui ve!
[2016/2/4 - 19:02:25] * Thanh aes da nhan duoc 3 firework, chuc vui ve!
[2016/2/4 - 19:02:26] * MaJor Ghost da nhan duoc 1000 Credit, chuc vui ve!
[2016/2/4 - 19:02:27] * Thanh aes da nhan duoc 50 Crack, chuc vui ve!
[2016/2/4 - 19:02:29] * Thanh aes da nhan duoc 5 VIP Token, chuc vui ve!
[2016/2/4 - 19:02:30] * Thanh aes da nhan duoc 1 Firstaid, chuc vui ve!
